Distance,RSSI,SNR,Battery_Level,Packet_Loss_Rate,Node,Health
28.967,-74.6,15.33,69.77,10.25,ASMI,NORMAL
18.87,-58.37,15.75,92.1,13.57,ASMI,NORMAL
26.406,-77.88,17.64,40.35,0.0,ASMI,FAILURE
3.566,-35.0,19.61,25.08,2.88,ASMI,FAILURE
7.919,-40.6,19.96,59.24,8.29,ASMI,WARNING
9.97,-42.0,15.85,31.46,0.0,ASMI,NORMAL
9.433,-37.49,17.14,30.91,10.71,ASMI,NORMAL
5.57,-35.0,19.04,37.57,11.35,ASMI,WARNING
26.112,-83.44,7.89,70.76,22.58,ASMI,FAILURE
12.849,-51.38,20.0,12.12,16.75,ASMI,FAILURE
28.912,-85.35,13.78,86.5,14.57,ASMI,NORMAL
17.712,-47.81,11.88,65.08,9.7,ASMI,NORMAL
4.583,-41.81,16.65,37.4,13.7,ASMI,NORMAL
16.604,-55.23,15.25,20.18,7.62,ASMI,FAILURE
29.81,-80.72,13.28,81.1,4.76,ASMI,WARNING
17.173,-51.63,16.5,49.28,7.56,ASMI,NORMAL
0.555,-35.0,12.26,49.18,11.43,ASMI,WARNING
28.026,-79.4,7.42,52.32,0.0,ASMI,WARNING
7.429,-37.63,20.0,47.26,0.0,ASMI,FAILURE
20.812,-69.24,11.9,56.2,2.66,ASMI,WARNING
15.695,-47.43,20.0,66.76,6.42,ASMI,WARNING
10.1,-54.06,19.59,48.79,2.59,ASMI,WARNING
8.838,-36.0,16.52,97.55,5.2,ASMI,WARNING
27.898,-79.03,11.97,45.78,8.62,ASMI,FAILURE
27.402,-74.15,18.37,29.3,13.66,ASMI,WARNING
15.637,-64.74,16.01,98.21,8.6,ASMI,WARNING
8.126,-44.76,19.38,36.65,2.34,ASMI,WARNING
3.519,-35.0,20.0,65.87,0.72,ASMI,FAILURE
5.119,-35.0,20.0,84.57,7.87,ASMI,NORMAL
15.906,-58.08,20.0,10.36,0.0,ASMI,WARNING
9.581,-35.0,14.76,35.45,7.86,ASMI,WARNING
1.741,-35.0,20.0,57.86,15.43,ASMI,WARNING
13.927,-46.34,20.0,51.03,8.53,ASMI,WARNING
22.513,-65.3,17.19,16.55,0.0,ASMI,FAILURE
26.805,-81.82,10.62,50.24,13.33,ASMI,FAILURE
17.766,-54.7,20.0,19.54,7.85,ASMI,NORMAL
21.837,-70.03,13.96,32.49,7.04,ASMI,WARNING
11.24,-48.64,18.53,77.39,3.43,ASMI,FAILURE
15.139,-50.39,15.38,26.07,6.45,ASMI,NORMAL
22.024,-52.91,13.79,69.88,18.91,ASMI,FAILURE
21.966,-62.28,12.57,97.56,2.94,ASMI,WARNING
13.024,-40.21,20.0,32.23,0.88,ASMI,WARNING
16.538,-55.58,20.0,33.36,0.0,ASMI,NORMAL
27.754,-76.3,15.68,95.78,10.51,ASMI,NORMAL
19.144,-58.07,16.12,69.86,9.82,ASMI,WARNING
19.456,-57.07,19.3,79.31,0.54,ASMI,FAILURE
23.646,-70.89,11.51,81.24,6.73,ASMI,WARNING
3.899,-35.0,20.0,75.69,11.41,ASMI,FAILURE
15.925,-69.8,12.4,97.91,7.65,ASMI,WARNING
28.803,-76.13,10.62,34.73,11.12,ASMI,WARNING
11.169,-59.11,16.75,56.65,5.19,ASMI,WARNING
9.2,-45.47,20.0,69.77,11.24,ASMI,WARNING
18.236,-61.68,14.79,73.65,0.0,ASMI,FAILURE
7.023,-36.9,20.0,27.29,7.32,ASMI,WARNING
16.9,-54.63,17.03,88.8,3.94,ASMI,NORMAL
5.092,-35.85,14.6,83.33,0.0,ASMI,WARNING
17.604,-64.15,12.41,33.78,12.38,ASMI,FAILURE
18.27,-66.68,15.91,58.96,15.24,ASMI,WARNING
12.843,-41.09,20.0,36.52,20.39,ASMI,WARNING
11.791,-52.59,15.99,42.93,5.91,ASMI,FAILURE
7.741,-45.34,16.16,58.02,2.12,ASMI,NORMAL
10.262,-43.7,20.0,58.55,0.0,ASMI,NORMAL
15.201,-50.81,20.0,57.89,5.42,ASMI,NORMAL
7.806,-54.71,11.15,58.98,0.0,ASMI,WARNING
23.594,-55.82,17.16,67.25,6.35,ASMI,WARNING
21.417,-60.96,16.0,11.41,13.46,ASMI,WARNING
8.445,-48.21,16.22,22.58,2.27,ASMI,WARNING
3.374,-35.0,20.0,52.32,9.89,ASMI,FAILURE
0.505,-35.64,16.93,73.76,3.95,ASMI,NORMAL
18.103,-66.84,17.11,55.83,12.56,ASMI,FAILURE
6.735,-36.3,20.0,66.6,4.84,ASMI,WARNING
0.871,-35.0,18.37,97.36,4.35,ASMI,WARNING
11.093,-41.71,18.95,75.71,1.97,ASMI,WARNING
28.879,-79.0,8.87,94.59,0.0,ASMI,FAILURE
20.853,-67.26,13.3,11.71,2.36,ASMI,WARNING
25.804,-65.04,16.97,50.24,12.69,ASMI,FAILURE
4.77,-35.0,20.0,41.91,14.87,ASMI,NORMAL
2.662,-35.0,20.0,73.5,3.76,ASMI,WARNING
0.84,-35.0,20.0,93.65,9.35,ASMI,FAILURE
28.692,-80.57,10.09,13.63,1.33,ASMI,FAILURE
9.356,-42.89,19.91,15.16,0.0,ASMI,WARNING
14.055,-36.93,19.42,70.56,13.41,ASMI,WARNING
12.138,-35.36,20.0,41.14,5.92,ASMI,WARNING
22.048,-68.71,14.47,28.27,7.73,ASMI,WARNING
9.644,-41.11,20.0,95.92,9.88,ASMI,FAILURE
16.296,-59.76,16.11,11.26,7.0,ASMI,FAILURE
29.87,-77.72,12.2,34.66,15.72,ASMI,WARNING
13.6,-38.82,20.0,39.85,10.5,ASMI,WARNING
16.763,-63.48,15.82,80.45,19.45,ASMI,WARNING
15.325,-62.99,18.85,60.56,0.0,ASMI,NORMAL
24.194,-65.66,14.36,39.55,11.52,ASMI,FAILURE
8.372,-43.58,20.0,25.28,15.35,ASMI,WARNING
5.528,-41.16,20.0,29.61,13.56,ASMI,FAILURE
22.746,-75.18,19.83,13.48,4.61,ASMI,WARNING
12.761,-53.03,20.0,85.32,1.05,ASMI,WARNING
27.455,-81.21,11.51,20.55,6.51,ASMI,WARNING
19.503,-62.41,14.63,84.07,6.49,ASMI,WARNING
17.148,-54.4,13.35,22.53,2.17,ASMI,FAILURE
2.578,-36.97,20.0,91.53,13.89,ASMI,WARNING
22.047,-75.16,19.46,71.07,1.38,ASMI,WARNING
20.738,-65.27,12.96,41.68,13.49,ASMI,NORMAL
19.382,-51.22,17.79,45.34,0.34,ASMI,WARNING
8.403,-40.6,20.0,35.61,0.0,ASMI,NORMAL
28.429,-84.05,11.48,29.02,3.8,ASMI,WARNING
9.989,-35.0,18.18,92.0,5.46,ASMI,FAILURE
4.991,-36.76,20.0,26.6,11.17,ASMI,NORMAL
29.622,-79.95,12.17,25.84,12.23,ASMI,WARNING
22.514,-63.36,20.0,42.42,0.0,ASMI,NORMAL
12.736,-45.99,18.11,98.59,8.59,ASMI,WARNING
28.11,-79.27,12.3,51.84,0.86,ASMI,WARNING
3.188,-35.0,19.55,41.98,0.0,ASMI,WARNING
3.086,-35.0,16.34,99.87,11.79,ASMI,NORMAL
20.632,-53.64,17.07,76.6,3.14,ASMI,FAILURE
5.75,-40.39,17.63,95.02,0.0,ASMI,NORMAL
27.556,-82.21,14.67,32.4,5.64,ASMI,FAILURE
25.291,-69.55,13.69,77.88,6.7,ASMI,FAILURE
9.538,-35.0,18.89,90.16,14.58,ASMI,WARNING
26.721,-77.88,7.59,57.64,10.25,ASMI,NORMAL
1.765,-43.19,20.0,48.15,13.2,ASMI,NORMAL
16.685,-64.49,13.22,36.64,0.0,ASMI,WARNING
28.099,-82.98,12.7,61.05,11.21,ASMI,NORMAL
25.734,-65.79,16.25,27.29,0.0,ASMI,FAILURE
11.004,-38.01,20.0,48.87,3.09,ASMI,WARNING
5.895,-35.0,17.73,71.43,7.39,ASMI,WARNING
6.711,-40.07,20.0,68.71,1.07,ASMI,NORMAL
15.678,-62.0,14.41,72.99,10.47,ASMI,WARNING
18.105,-57.22,17.51,62.79,1.31,ASMI,WARNING
1.468,-35.0,20.0,10.24,4.79,ASMI,WARNING
12.7,-42.83,20.0,12.41,0.0,ASMI,WARNING
24.996,-71.98,14.7,62.22,11.31,ASMI,WARNING
13.608,-48.85,18.86,96.94,0.0,ASMI,FAILURE
5.491,-35.0,20.0,27.5,0.0,ASMI,WARNING
28.668,-89.14,15.34,74.56,9.97,ASMI,NORMAL
8.355,-50.19,16.5,48.99,1.22,ASMI,WARNING
24.054,-71.7,12.05,22.52,0.0,ASMI,NORMAL
6.217,-35.0,20.0,13.0,9.95,ASMI,WARNING
12.984,-46.11,19.07,74.2,11.75,ASMI,FAILURE
14.967,-44.53,15.32,22.95,8.67,ASMI,WARNING
15.269,-40.72,20.0,36.86,13.12,ASMI,WARNING
15.736,-56.75,15.0,46.12,0.23,ASMI,NORMAL
7.136,-35.0,20.0,73.53,7.26,ASMI,WARNING
15.72,-42.83,20.0,44.89,7.59,ASMI,WARNING
14.711,-58.81,13.51,44.77,14.75,ASMI,NORMAL
6.657,-35.0,20.0,81.48,11.42,ASMI,WARNING
29.652,-84.99,6.15,10.63,10.35,ASMI,WARNING
26.034,-78.95,13.47,77.85,11.31,ASMI,WARNING
26.684,-88.51,7.3,56.95,13.19,ASMI,FAILURE
20.724,-64.44,15.28,58.75,0.0,ASMI,NORMAL
5.217,-35.0,19.53,41.1,0.0,ASMI,NORMAL
17.259,-51.61,20.0,18.32,12.84,ASMI,WARNING
24.732,-83.52,11.01,18.18,3.68,ASMI,NORMAL
1.643,-35.0,20.0,40.68,2.38,ASMI,NORMAL
15.127,-47.87,11.58,74.84,13.09,ASMI,NORMAL
12.186,-44.68,17.14,90.25,10.37,ASMI,WARNING
6.758,-40.35,20.0,83.1,10.75,ASMI,WARNING
11.658,-43.57,18.19,81.81,0.0,ASMI,NORMAL
29.513,-81.46,13.91,10.52,7.21,ASMI,FAILURE
21.836,-75.44,10.08,27.25,10.69,ASMI,NORMAL
9.336,-35.0,20.0,95.06,9.05,ASMI,NORMAL
18.358,-60.3,15.06,88.31,14.71,ASMI,WARNING
7.776,-35.17,17.22,21.41,20.97,ASMI,NORMAL
18.52,-67.55,14.18,67.25,3.87,ASMI,NORMAL
26.937,-80.6,8.34,48.98,0.64,ASMI,WARNING
16.928,-43.29,15.51,10.69,5.92,ASMI,WARNING
22.134,-65.23,9.93,82.01,0.0,ASMI,WARNING
13.874,-45.37,16.29,94.88,6.03,ASMI,NORMAL
15.962,-53.74,18.94,92.87,11.75,ASMI,FAILURE
21.005,-67.4,19.17,44.58,0.0,ASMI,WARNING
24.466,-69.92,16.68,80.9,7.51,ASMI,WARNING
19.954,-61.58,17.42,54.82,3.31,ASMI,WARNING
29.336,-65.64,14.74,98.2,4.88,ASMI,FAILURE
24.685,-70.35,14.05,96.7,7.43,ASMI,FAILURE
23.426,-74.26,9.96,79.6,9.37,ASMI,FAILURE
25.43,-71.31,14.92,52.42,5.11,ASMI,WARNING
8.796,-44.32,17.78,91.17,8.06,ASMI,WARNING
13.245,-50.72,18.28,30.16,3.67,ASMI,FAILURE
17.152,-59.04,16.97,29.28,13.57,ASMI,FAILURE
14.14,-61.47,16.99,60.24,0.0,ASMI,WARNING
25.5,-79.87,11.94,83.71,2.59,ASMI,WARNING
1.299,-35.0,20.0,15.59,5.57,ASMI,FAILURE
6.671,-35.0,18.38,80.62,14.55,ASMI,WARNING
26.51,-73.06,9.72,95.44,9.0,ASMI,NORMAL
2.243,-35.0,16.62,59.14,6.53,ASMI,WARNING
7.196,-35.0,20.0,29.22,18.09,ASMI,FAILURE
10.862,-44.84,19.8,66.85,10.0,ASMI,WARNING
22.647,-73.56,13.01,27.71,10.83,ASMI,WARNING
17.025,-53.46,18.45,45.14,11.06,ASMI,WARNING
28.661,-77.47,16.72,72.97,6.6,ASMI,NORMAL
7.222,-35.0,14.74,44.32,0.0,ASMI,NORMAL
26.228,-77.48,11.05,53.59,2.82,ASMI,WARNING
8.846,-35.0,18.66,59.07,5.22,ASMI,FAILURE
7.742,-36.78,17.99,40.55,10.23,ASMI,WARNING
15.202,-60.45,17.99,16.87,8.89,ASMI,NORMAL
2.601,-35.0,20.0,55.98,7.77,ASMI,NORMAL
11.837,-38.75,19.11,53.9,16.6,ASMI,WARNING
10.992,-47.82,20.0,48.38,9.66,ASMI,WARNING
5.223,-37.24,20.0,26.6,0.0,ASMI,WARNING
25.893,-79.75,13.35,14.71,10.36,ASMI,WARNING
11.884,-47.73,16.35,84.4,4.6,ASMI,FAILURE
29.467,-93.23,8.3,57.91,1.8,ASMI,NORMAL
27.041,-68.79,17.13,98.23,4.08,ASMI,NORMAL
6.247,-38.21,18.96,98.0,8.47,ASMI,FAILURE
15.401,-49.8,18.57,62.21,20.24,ASMI,WARNING
18.253,-57.24,16.46,54.11,17.97,ASMI,WARNING
24.659,-73.06,18.02,26.78,0.0,ASMI,WARNING
26.626,-81.17,9.57,44.14,0.0,ASMI,WARNING
18.909,-65.64,10.61,80.69,5.1,ASMI,WARNING
1.536,-35.0,19.37,96.69,0.0,ASMI,NORMAL
14.698,-41.48,18.44,63.98,3.59,ASMI,NORMAL
26.602,-77.45,11.27,65.52,3.9,ASMI,NORMAL
21.566,-68.22,12.53,94.82,14.88,ASMI,WARNING
26.169,-71.89,14.25,21.42,13.14,ASMI,FAILURE
20.385,-67.65,11.15,65.07,11.21,ASMI,FAILURE
1.799,-35.0,20.0,62.69,2.41,ASMI,NORMAL
29.056,-73.01,12.62,28.46,0.0,ASMI,NORMAL
27.582,-69.1,13.21,79.64,7.03,ASMI,FAILURE
4.234,-35.0,20.0,20.73,3.7,ASMI,NORMAL
3.824,-35.0,20.0,15.69,3.17,ASMI,WARNING
16.403,-48.05,17.41,53.75,7.4,ASMI,WARNING
22.833,-58.49,19.91,36.97,6.59,ASMI,WARNING
11.774,-47.65,19.53,49.25,7.73,ASMI,WARNING
4.523,-35.0,20.0,20.13,15.62,ASMI,WARNING
15.561,-51.54,15.14,50.72,14.43,ASMI,NORMAL
10.458,-42.61,19.16,49.56,2.25,ASMI,NORMAL
10.877,-46.87,14.07,96.99,4.06,ASMI,WARNING
19.527,-79.34,13.9,75.03,2.77,ASMI,NORMAL
26.625,-87.76,13.77,92.84,9.74,ASMI,WARNING
16.978,-60.02,18.31,80.31,11.97,ASMI,WARNING
20.784,-66.02,13.35,80.91,2.97,ASMI,WARNING
19.968,-57.81,11.2,87.92,7.05,ASMI,NORMAL
16.759,-54.27,16.38,33.03,0.0,ASMI,NORMAL
9.667,-44.15,20.0,48.4,9.81,ASMI,FAILURE
11.645,-49.86,19.1,88.77,0.0,ASMI,WARNING
9.813,-45.32,18.97,16.02,8.13,ASMI,FAILURE
27.566,-88.28,12.06,14.96,0.0,ASMI,NORMAL
24.885,-67.68,13.45,68.32,5.57,ASMI,FAILURE
17.591,-50.33,17.75,91.86,5.47,ASMI,NORMAL
27.411,-65.67,16.94,81.48,14.96,ASMI,WARNING
26.649,-75.14,11.05,81.91,11.66,ASMI,FAILURE
27.867,-89.69,8.66,42.4,6.93,ASMI,NORMAL
7.042,-42.97,20.0,63.25,13.87,ASMI,FAILURE
21.666,-68.86,12.16,79.43,8.29,ASMI,WARNING
18.472,-56.57,11.94,81.44,0.0,ASMI,NORMAL
22.148,-73.3,9.47,62.25,15.3,ASMI,NORMAL
8.27,-40.38,20.0,82.03,3.83,ASMI,FAILURE
20.997,-59.34,19.49,12.42,12.93,ASMI,NORMAL
12.59,-43.2,20.0,94.83,4.93,ASMI,NORMAL
25.106,-73.03,11.38,88.35,14.93,ASMI,NORMAL
23.963,-68.89,8.75,14.68,8.37,ASMI,NORMAL
6.735,-35.63,20.0,47.74,5.32,ASMI,NORMAL
5.924,-35.0,20.0,92.75,0.0,ASMI,WARNING
21.673,-58.46,15.58,56.15,0.0,ASMI,FAILURE
16.739,-61.3,14.56,18.23,3.68,ASMI,NORMAL
16.938,-61.52,14.61,96.99,4.7,ASMI,NORMAL
22.699,-66.43,13.87,42.26,12.34,ASMI,NORMAL
25.722,-62.6,16.15,56.46,8.23,ASMI,WARNING
7.549,-35.0,20.0,66.88,0.52,ASMI,WARNING
16.888,-57.65,19.33,84.92,1.71,ASMI,NORMAL
24.954,-82.52,10.28,88.58,0.0,ASMI,WARNING
26.247,-80.05,15.74,68.78,13.04,ASMI,FAILURE
8.979,-35.71,19.39,95.36,12.95,ASMI,WARNING
3.573,-35.0,20.0,29.71,5.05,ASMI,WARNING
7.368,-35.0,15.24,91.44,0.0,ASMI,WARNING
28.392,-81.09,9.83,27.11,0.55,ASMI,NORMAL
14.143,-39.51,20.0,90.5,4.63,ASMI,WARNING
12.848,-59.43,12.76,29.43,6.19,ASMI,FAILURE
0.886,-35.0,18.43,74.73,13.06,ASMI,NORMAL
2.005,-35.0,20.0,83.53,7.7,ASMI,NORMAL
20.227,-67.94,10.23,45.15,2.6,ASMI,NORMAL
17.9,-68.26,15.05,20.21,5.48,ASMI,NORMAL
17.478,-48.58,20.0,42.63,5.06,ASMI,WARNING
3.755,-35.0,20.0,15.55,14.02,ASMI,WARNING
10.886,-45.11,20.0,69.34,1.45,ASMI,NORMAL
24.465,-73.34,13.43,72.75,18.56,ASMI,FAILURE
5.66,-35.0,20.0,34.15,7.83,ASMI,FAILURE
26.539,-87.33,11.31,68.64,11.09,ASMI,WARNING
4.084,-35.0,20.0,15.27,15.6,ASMI,NORMAL
5.49,-35.0,20.0,12.84,8.72,ASMI,WARNING
14.594,-53.61,13.51,46.72,17.02,ASMI,NORMAL
28.386,-81.98,12.34,53.6,6.05,ASMI,WARNING
10.222,-35.82,20.0,11.67,14.62,ASMI,FAILURE
19.917,-58.12,18.3,63.09,3.65,ASMI,NORMAL
17.866,-48.81,16.56,84.95,1.49,ASMI,NORMAL
4.914,-42.53,20.0,46.95,7.29,ASMI,WARNING
7.821,-39.27,14.73,77.23,12.5,ASMI,NORMAL
27.94,-83.43,12.89,23.6,5.84,ASMI,WARNING
5.952,-47.48,11.91,57.66,4.79,ASMI,WARNING
21.003,-59.59,12.54,81.02,9.11,ASMI,WARNING
28.958,-80.61,9.8,71.38,11.41,ASMI,WARNING
4.025,-35.0,18.13,80.17,1.81,ASMI,WARNING
12.276,-51.86,19.92,74.9,0.0,ASMI,NORMAL
7.106,-36.59,18.89,20.89,11.64,ASMI,NORMAL
7.036,-49.22,14.0,19.24,11.95,ASMI,NORMAL
4.01,-35.0,19.51,97.8,6.3,ASMI,WARNING
19.662,-54.96,16.13,53.41,4.21,ASMI,FAILURE
22.517,-71.21,14.32,75.92,5.14,ASMI,FAILURE
20.465,-68.49,12.59,71.34,7.85,ASMI,WARNING
27.777,-74.8,15.89,13.99,8.01,ASMI,NORMAL
4.798,-35.0,20.0,54.7,14.33,ASMI,NORMAL
9.935,-40.66,18.95,56.92,4.87,ASMI,WARNING
10.665,-35.0,20.0,82.77,10.1,ASMI,FAILURE
7.346,-41.88,20.0,96.6,14.25,ASMI,WARNING
4.695,-39.87,20.0,36.05,5.57,ASMI,FAILURE
14.858,-51.57,11.96,15.3,7.05,ASMI,NORMAL
25.116,-78.95,11.84,52.78,16.28,ASMI,WARNING
28.659,-73.39,17.85,12.69,13.39,ASMI,WARNING
4.316,-35.0,19.82,44.69,13.86,ASMI,WARNING
24.783,-67.91,14.75,34.59,0.06,ASMI,WARNING
24.825,-70.72,9.6,31.87,11.51,ASMI,WARNING
11.975,-41.88,20.0,10.14,0.0,ASMI,WARNING
3.746,-36.33,18.07,32.56,0.0,ASMI,WARNING
29.705,-89.71,13.42,38.79,17.45,ASMI,NORMAL
19.84,-64.41,13.05,91.99,8.2,ASMI,NORMAL
29.475,-88.74,5.27,17.94,7.04,ASMI,WARNING
14.768,-46.97,19.58,79.03,12.78,ASMI,FAILURE
12.158,-42.21,18.09,75.24,7.05,ASMI,FAILURE
7.792,-37.31,16.27,39.36,15.71,ASMI,WARNING
29.515,-73.81,15.73,91.63,0.0,ASMI,NORMAL
7.971,-42.48,18.73,68.98,6.68,ASMI,WARNING
1.201,-35.0,20.0,18.73,3.1,ASMI,WARNING
15.618,-45.66,17.28,28.36,8.08,ASMI,WARNING
11.623,-43.11,18.38,46.1,6.78,ASMI,NORMAL
8.211,-50.18,19.47,97.06,7.72,ASMI,FAILURE
19.221,-66.72,16.44,33.8,9.83,ASMI,WARNING
11.246,-40.8,16.77,48.54,1.3,ASMI,WARNING
12.366,-41.06,19.55,60.46,4.11,ASMI,WARNING
1.18,-35.0,20.0,42.0,7.51,ASMI,NORMAL
17.878,-58.8,20.0,73.09,5.44,ASMI,WARNING
4.101,-36.5,20.0,69.48,4.18,ASMI,WARNING
6.807,-35.0,20.0,15.44,2.67,ASMI,WARNING
21.655,-75.53,13.69,48.59,4.37,ASMI,WARNING
9.741,-35.0,18.7,80.3,8.79,ASMI,FAILURE
5.315,-35.0,20.0,67.59,6.17,ASMI,NORMAL
17.534,-44.49,14.61,51.42,6.15,ASMI,FAILURE
6.84,-39.14,17.51,75.69,14.16,ASMI,FAILURE
8.494,-41.9,20.0,70.34,0.42,ASMI,WARNING
18.83,-56.55,20.0,85.38,4.87,ASMI,WARNING
22.326,-62.44,19.26,14.59,12.18,ASMI,WARNING
22.32,-56.61,12.68,58.18,0.28,ASMI,FAILURE
14.726,-38.02,17.38,69.43,0.0,ASMI,WARNING
13.902,-55.82,13.33,70.79,7.75,ASMI,WARNING
23.736,-70.84,13.81,93.02,14.09,ASMI,NORMAL
6.195,-40.08,20.0,47.05,0.0,ASMI,FAILURE
4.99,-35.0,20.0,81.56,0.0,ASMI,NORMAL
20.109,-55.25,15.24,80.74,6.93,ASMI,FAILURE
12.58,-45.23,16.79,34.2,0.0,ASMI,NORMAL
21.445,-58.98,20.0,34.15,0.0,ASMI,WARNING
8.07,-36.08,18.39,94.86,15.97,ASMI,NORMAL
10.084,-35.0,16.62,39.2,1.18,ASMI,WARNING
26.952,-79.2,19.03,47.3,1.44,ASMI,WARNING
12.939,-46.61,18.62,64.36,3.14,ASMI,WARNING
17.933,-51.44,18.75,38.49,2.37,ASMI,NORMAL
3.647,-35.0,18.65,69.56,0.0,ASMI,NORMAL
5.775,-36.02,20.0,36.05,0.79,ASMI,WARNING
1.559,-35.0,18.19,57.46,1.1,ASMI,NORMAL
13.019,-43.98,16.11,60.36,6.8,ASMI,NORMAL
29.673,-88.26,8.17,82.05,10.66,ASMI,WARNING
26.279,-81.04,8.83,87.41,13.71,ASMI,WARNING
19.171,-69.34,17.62,71.34,4.98,ASMI,WARNING
25.902,-62.99,15.24,34.3,5.46,ASMI,NORMAL
18.028,-47.44,20.0,51.75,10.95,ASMI,WARNING
11.379,-46.68,20.0,60.66,9.13,ASMI,FAILURE
5.62,-35.0,20.0,36.8,2.48,ASMI,NORMAL
19.765,-72.8,11.95,94.6,10.54,ASMI,NORMAL
6.195,-35.0,19.1,19.78,15.03,ASMI,FAILURE
12.814,-66.01,16.57,85.01,8.82,ASMI,FAILURE
24.861,-78.19,14.1,48.38,17.12,ASMI,WARNING
4.312,-35.0,19.94,95.1,2.74,ASMI,NORMAL
4.306,-35.0,20.0,57.93,8.85,ASMI,NORMAL
7.12,-35.0,17.42,75.67,4.72,ASMI,NORMAL
16.782,-58.67,17.54,76.1,5.8,ASMI,WARNING
7.926,-37.67,18.24,72.82,4.29,ASMI,NORMAL
15.344,-40.49,18.88,14.44,12.11,ASMI,WARNING
9.408,-38.82,17.13,66.0,10.74,ASMI,FAILURE
15.434,-57.53,14.49,90.53,13.58,ASMI,FAILURE
8.69,-35.0,18.37,85.92,15.36,ASMI,WARNING
29.41,-78.71,13.8,92.35,0.0,ASMI,NORMAL
15.035,-51.49,20.0,49.99,7.5,ASMI,NORMAL
22.437,-62.75,10.82,50.91,7.39,ASMI,WARNING
21.166,-60.39,18.12,82.74,5.86,ASMI,WARNING
14.972,-56.62,19.49,37.31,17.13,ASMI,WARNING
7.546,-48.25,17.61,78.86,9.89,ASMI,WARNING
15.566,-53.99,13.63,55.4,4.53,ASMI,WARNING
20.589,-76.14,9.95,33.79,3.66,ASMI,WARNING
14.068,-48.03,20.0,67.93,4.15,ASMI,NORMAL
2.917,-35.0,19.09,36.62,0.0,ASMI,WARNING
1.031,-35.0,20.0,70.46,0.0,ASMI,WARNING
10.172,-47.17,13.54,61.24,9.83,ASMI,FAILURE
4.932,-35.0,20.0,75.0,9.21,ASMI,WARNING
27.233,-79.94,15.05,63.92,13.77,ASMI,FAILURE
5.687,-36.7,17.82,78.25,3.93,ASMI,NORMAL
12.131,-40.1,18.23,99.66,5.36,ASMI,NORMAL
21.506,-65.43,10.5,52.1,11.31,ASMI,FAILURE
24.555,-66.81,13.65,63.84,15.13,ASMI,WARNING
14.593,-57.66,16.74,19.17,0.2,ASMI,WARNING
5.843,-35.0,20.0,95.54,7.68,ASMI,WARNING
8.491,-35.0,20.0,63.67,2.84,ASMI,WARNING
12.86,-56.63,20.0,19.25,0.0,ASMI,NORMAL
11.256,-44.01,20.0,46.0,0.0,ASMI,WARNING
10.786,-45.08,14.26,17.32,16.54,ASMI,WARNING
4.39,-35.0,20.0,54.75,2.48,ASMI,NORMAL
27.443,-79.1,8.12,34.93,1.91,ASMI,WARNING
1.378,-35.0,20.0,40.63,13.1,ASMI,WARNING
13.48,-48.15,19.24,16.22,15.9,ASMI,NORMAL
29.419,-96.65,7.48,78.62,2.85,ASMI,WARNING
19.962,-60.38,20.0,85.7,8.12,ASMI,WARNING
10.985,-52.77,16.59,22.61,11.11,ASMI,NORMAL
4.81,-35.0,20.0,77.56,2.22,ASMI,WARNING
28.934,-78.24,16.47,21.57,5.39,ASMI,NORMAL
0.913,-35.0,18.53,17.7,15.51,ASMI,FAILURE
20.601,-61.69,14.84,20.27,9.87,ASMI,NORMAL
26.464,-84.82,14.44,12.86,4.75,ASMI,FAILURE
1.242,-35.0,20.0,43.85,8.66,ASMI,WARNING
21.893,-67.01,14.76,95.76,1.77,ASMI,WARNING
29.966,-82.88,6.75,90.93,4.91,ASMI,WARNING
19.369,-71.31,12.94,39.87,14.44,ASMI,FAILURE
12.733,-39.63,16.45,81.52,4.88,ASMI,WARNING
26.295,-73.35,15.81,84.21,4.85,ASMI,NORMAL
16.848,-40.53,20.0,23.69,4.56,ASMI,NORMAL
22.609,-63.66,10.01,30.65,18.44,ASMI,FAILURE
17.839,-64.85,9.56,72.14,8.65,ASMI,NORMAL
1.63,-35.0,18.88,33.76,3.37,ASMI,WARNING
6.788,-35.0,16.91,94.43,10.2,ASMI,NORMAL
2.824,-35.0,19.27,30.76,0.0,ASMI,WARNING
3.647,-35.0,20.0,81.92,8.81,ASMI,WARNING
0.954,-35.0,18.21,78.23,7.64,ASMI,WARNING
12.924,-49.3,20.0,55.34,2.43,ASMI,NORMAL
5.77,-37.25,18.96,33.69,0.0,ASMI,NORMAL
25.743,-76.06,13.74,13.05,4.8,ASMI,WARNING
22.626,-59.73,11.26,84.55,4.75,ASMI,WARNING
17.409,-55.84,19.69,44.0,5.56,ASMI,NORMAL
14.926,-44.91,20.0,40.61,16.09,ASMI,NORMAL
8.048,-35.0,19.99,14.0,0.0,ASMI,WARNING
14.511,-50.82,16.11,23.62,5.32,ASMI,WARNING
19.416,-58.19,16.5,43.11,1.88,ASMI,NORMAL
23.576,-80.06,11.23,72.17,4.75,ASMI,NORMAL
2.91,-35.0,19.53,28.66,4.92,ASMI,WARNING
21.4,-58.67,20.0,24.72,0.0,ASMI,NORMAL
22.411,-80.46,14.9,33.61,4.02,ASMI,FAILURE
16.99,-55.41,18.06,35.51,8.35,ASMI,WARNING
6.822,-41.81,20.0,46.9,1.82,ASMI,NORMAL
16.406,-62.6,10.52,42.48,3.37,ASMI,FAILURE
15.33,-42.22,18.42,16.65,0.0,ASMI,WARNING
